product_name,product_url,product_price,product_shipping,product_sold,product_type,product_top_seller,product_seller,product_seller_url,product_seller_rating,product_seller_rating_url,product_seller_feedback,product_reviews,product_reviews_url
Google Pixel 2 XL Smartphone Unlocked (Black / White),https://www.ebay.ca/itm/183742597352?epid=8024519034&_trkparms=ispr%3D1&hash=item2ac7e988e8:g:IiEAAOSwlG5cdIhr&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS7UXID%252BRPOSNsnm8kYPghtPJbncFA0pokM2OUemu4hYy21YivBrYZLrydpW6Z%252BGpvF4n8Knxy1uOfaiSEUHN2npLb1%252FIcmbKHbJFJOq8rkIV3nkjRgLHpiAMw2Ftmy1ECvzvj2m1ZeK4J2FjKEP1xLqibcQg57e6onT0op85azS%252FXPCFvm4JfWlMtuK%252BQM7trhKPXJ5sJa6JAVpJWlUhxC5YM74TsbEZRZCLgDrh0XPgMFbWrcWWNQMSamrrZhx6MVqPRI8pqjxnPlH1di4XQ3gQvmdpcTGRi8MbTRLX4Yru%252FfFw0YsDxRvNpAQMtGiymONQylO4QMWENS2q0VA4At6utSgCRA6zFi%252BhKz%252FQxnm5PDyP%252FwgzqCbilzVnnA%252Fuz%252B84Vv9uU29EdiBDOAdugydF7kG6LpCUfc%252Bcsf4%252FqEvpomDJBh2eXL8tSxRLxTn3GpFBgA%252F8N%252FLAhWoiIfx1t0p0UehMFDAKJAAn1NK3EUs%252FcCE5lppoZ5y03Zp8gQPB73NQhEqmU%252F9ECVc0A0WJ2OsEaWRh5%252BbJhsThCzF4hdZaftsAqt%252FC3qAUGhXu%252B47WtRPV7lDgh%252FMv6%252F2NnP%252BnQ1u5ANa%252BtRBEoXKa41np5tI9x2jnG2j5HzkSPhUoehHQlh%252FnLjem9yQwOrq%252BxPAt9tDe80v5vz5NGQa0ccAyCv%252Bz%252FJ4n0ACmlJcmhsL7XXSypjcmaSc91ziRtutTEIDbEbAddbFmxRI%252Ba0sAu2tez7vI2rGTeRqfdJIDmlRRAzTyl8xiQNCAqScLdjTJFdvAA3lA%252Bd4fGdW5Itv1%252BlSmDBB8%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $106.15 to C $131.13,Free shipping,131+ sold,Refurbished,Top Rated Seller,n1wireless,https://www.ebay.ca/usr/n1wireless?_trksid=p2047675.l2559,9448,https://www.ebay.ca/fdbk/feedback_profile/n1wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,97.5% Positive feedback,4 product ratings,https://www.ebay.ca/p/8024519034?iid=183742597352&var=691333897945&rt=nc#UserReviews
NEW Samsung Galaxy S10 5G Black Silver 256/512GB G977U 5G for Verizon Wireless,https://www.ebay.ca/itm/254585287918?epid=13031450198&_trkparms=ispr%3D1&hash=item3b467734ee:g:DzEAAOSwDMBgnuun&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dneT9yytgD3GO14fj3vxsD51AqJpUCDD0gRrQYcy0TxDWG2Qo1n2%252B%252Bq%252BxxNCb2bC70QVn0hXA6nLaXgQPaok5pBFgZEr1wFV1FT70s0hnpD%252B8xzfriAFD3JX0F7RNbS%252FALGhrNO%252Bt8PluXbzNNd1TVOoLmUpSemKancDlJU5wYi%252B%252BWKSbG2DFyi%252Bb9x7g6j4QySLg34SBPeffyQC7J0WxYLcgGxLI9j5a0CLnDPW4cxRieyzmZCHfxjTg2tSpGAYVjSxJBgigrOax4YTOGgNPOkJiCV9JjOAWTnacA7cZRNV5tqqRozCZwbopIAHFIpkXq1H8voilO%252BjQ46Yan7E%252BS0hqn8QpgiWxz1HUerzVxxHqo9THe4f5kzDE1nAuj19SxGZ1jdmGWmBOJNUWCVVsQW7FYG%252FQ%252BzZahDAFB047UlkGSY0UnBtsaN517PbCmC3lY9v1oEH7Evzscn9qixooZoYun1o03nWy6CoQSH2XlhlJLEsQD50LL1RyNUoIJ3uKGfls%252FCFS2G86kcf%252BNk1NUu40M%252FylaYuZ3UONFVNn7%252BHEZVLzcWOWfADHcLI6jFGGGYZeg11v4FnS2UmHOJ5l%252BEOhO%252FQE7bopSdUixyNYH5jt5qXDEh1x65qyiEO67kaakSME9ysrUpjM7qu%252BaTCJ23a2SU629E3HN4P7Yt2uklxKiag9A2pxsSWpKYgVgx67Ss78ANMCXd9eRDzTGIz2OsEA%252B%252BdcBm5xy8Zmjp%252BTigMwNVP0xzgaD%252B7eDAIuaJOBNEsFXCDGRYnoXSYl89TJmRyshueef4AK1R4DT%252B7pzHg%7Campid%3APL_CLK%7Cclp%3A2334524,C $292.25 to C $393.42,Free shipping,92+ sold,New (Other),Top Rated Seller,bobcat_wireless,https://www.ebay.ca/usr/bobcat_wireless?_trksid=p2047675.l2559,22196,https://www.ebay.ca/fdbk/feedback_profile/bobcat_wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,18 product ratings,https://www.ebay.ca/p/13031450198?iid=254585287918&var=554385886400&rt=nc#UserReviews
Apple iPhone XS Smartphone AT&T T-Mobile Verizon Unlocked 4G LTE 64GB,https://www.ebay.ca/itm/114328916516?epid=24038346056&_trkparms=ispr%3D1&hash=item1a9e88d224:g:gf4AAOSwSdFe4mGW&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLvrdiXPeugz1rrlZPNbI1G%252BHgS%252FOS46owRuKjMURGIXUVhaRNAkkUMJdmxTAsDgkRDKzJMxTVoilldWbapYY7IFi%252Bdn6TCVU3oYcPwNDu7SLZOg6N8xb6tIFc2RX%252FMKPtMRAxwGOq0mXZ6PZTI5%252FcELTTta%252BceiGeHrDaNljEqkAP3nYcjQLDb2kdTkNsZ64e2FtgpHVreJBnexKVaJ5n6CfS1922YPblBxyZKSfXgtVfMkIkuNV3EsXyD7oqZhQ5GI81nU9qZEImoDlxOaeMKVwUQ4rMeYJvvWFT2o64sRLgxkV3x5My095f2VvILOW2oP6z8ZRrIBwQtjmDq7P1oF3LwDZkgma%252B36SlmCGtO1BSqHW17QK2rYjmFzMC7XH5rsngg0NexU8%252FHB5LptBcV9bLSuemjbE%252BOeQNfmxfo7LrvovU39ybxWX3kG2Y4zI0bEdu7DyvmMwNVj5ht1%252FiZ3jVuaXWNd4rD0EdyyAIbyvLfx92p5pBQ%252B0sywfoKFLCMJExMxjfJnlx5YOxwJB6mDXJUo2LELojhV5wpbII1I3rYSUhDKaxJMoW%252B4kbIq5t6aAvu%252BMcB1zVSMpssBzT2UsOj2LKzTXU0DEQkXU8dTjs%252BqLVUjD0Z5pQlC6P71%252FCkTceu9VslxS8hrffeCJe7Q0gB6HZ2iU26gbpweSMfiYd1QOSTn1OX2ulWEmzKhJdB61HhX8sVePFCr%252F05BSylEwUCQkXrxx1ecQMqeVBlbAwdwQS0qT%252FOxfBRL5UPFBlvHnRkuPoLjut6cp0ET5Qg8%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $368.43 to C $412.14,Free shipping,74+ sold,Refurbished,Top Rated Seller,emb-phones,https://www.ebay.ca/usr/emb-phones?_trksid=p2047675.l2559,114087,https://www.ebay.ca/fdbk/feedback_profile/emb-phones?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.9% Positive feedback,3 product ratings,https://www.ebay.ca/p/24038346056?iid=114328916516&var=414574542854&rt=nc#UserReviews
New ListingGoogle Pixel 3A XL Cellphone (White 64GB) Unlocked Single Sim,https://www.ebay.ca/itm/174871824060?_trkparms=ispr%3D1&hash=item28b72c46bc:g:BpAAAOSwhAJhCX~d&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSDAeS9EQtjPGVfKXTxF0%252BjpsT8V6XRhcjvfJh3z0Jj8rmHpvRxwbzViBEYH6FT9vfFp4iwmFSi5aORNybCmoWI3PEXYoNgNQmM0tz4zT10Qaxe27RkRgCS1cnjHGDzlzWFuInFVE6tYxwrvINcpWBw0hgEfF00WnbNT2%252FNizw8jD9SGdq3CYfXgq7U9uBUB3vPRrtv%252BAadpr7WojHQaRnrD9Sut1nVMsbYCinOUOr3oNyKPLVj%252FfSTGmwT9z1%252BMsomOu%252FPEIMZmbFnTJCE4lwgN6Dz7vKjOQlARuVcIsFd8Jt2Ghbb3gdNY4XhEMJtEH5b1ocRHoSEublqs5MeeIUFATooXAF4JXueEj1v9pqAFZSYkPisKX2AHRfS%252Bsn%252BaLlBLQcQHQK%252FwBA4bROCKafD13s9UPsJ1VRtF%252FX6y2kpxy6d36N5ZK1JgNeqNibXZDoHFMYo9YWN7p9p99k5q5%252BCNkLgITAcZf1gWkYeCoA6NzQnS6cKPbblD%252BzN6LSefKcQdc5AP1yNfXFx63mDrhfNQVyUmefrNxdiHPvRfhgT2Ya722mXjQ5lMR1kjsxtAztmlw7hi8UXrsxucmdUvtO%252F1c3X63pmfXY%252Bei70wCccefUCgSEcHrzEQlFzRYwsAzaldVyy%252FbXVY6xq2Xqior8MQ57WU%252BP7e3F7UaTrQ6Pwaw8eDlSsElsh2Wz8TA0%252B6jvBD5uvPFagFxguNrW4wTh%252FKyeHTAF1Z2Hr19XTzuhdKEZu5hJSJMzDJhr%252Bhoj9L9WnZ5CaRvF6p%252BlM2SAIcFPYaz%252Blf393xvozuCt3Ct%252BeoY%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $111.16,Free shipping,,Pre-Owned,Top Rated Seller,wallachee,https://www.ebay.ca/usr/wallachee?_trksid=p2047675.l2559,74929,https://www.ebay.ca/fdbk/feedback_profile/wallachee?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.8% Positive feedback,,
New ListingPoor - Samsung Galaxy S6 G920V 32GB - Black (Verizon) Smartphone - Free Shipping,https://www.ebay.ca/itm/164998743195?epid=21021691946&hash=item266ab1049b:g:zy8AAOSwYoFe4m3G,C $68.68,Free shipping,,Pre-Owned,Top Rated Seller,cellularheroes,https://www.ebay.ca/usr/cellularheroes?_trksid=p2047675.l2559,28560,https://www.ebay.ca/fdbk/feedback_profile/cellularheroes?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.6% Positive feedback,2 product ratings,https://www.ebay.ca/p/21021691946?iid=164998743195&rt=nc#UserReviews
Samsung Galaxy S9 | GSM Unlocked | T-Mobile AT&T 64GB 4G Smartphone,https://www.ebay.ca/itm/284035968027?epid=12028368781&_trkparms=ispr%3D1&hash=item4221dcec1b:g:qngAAOSwEphgQBmS&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSwcmzw5CLtzTE60FqHcnq2B3gS9WrLiAWwwPb2jZ7Z6Q2Ju2sVR323ckvtBM4bvTgrEnDty2Qo%252FzQ5b3%252BIve9DqXVWMLvpUMiHgoMOGHZxFSOhgf%252BoZ7y81fL3iiB%252Bt4gUv6CRhbPmR%252B8FMVwZL4icFfmgB3DtsbpwqgCckqwnqUtgO%252FCkU1eufb9zxjHruSMwUxnU4yFLrBavN8Hx8k0vXDKtamWOP64%252BTXknhgDN2GEkBtFjeML6ZKM367woZ8ehm5B618mAK8kmN6uByeFYY43hptUjsfA7cGCzwCaPtFOoOTeH8GEqJmHM4gej5rfpBcUfr7p70YVbuo15gOgMvnxm5NkFDwsYoTMiPW1Z3WRk%252FWwzqj1hRDHJCRl85yNV2v7gDkeVXEw7CvpvsGtPt9uc25ZXqGEN2lXAM4Zsh482Uw%252F95%252BarFYUcDSsOpiLnZ4ig2LBtjB%252FgHEmZm4euOLJKViputO0RqtS%252FZ1Fp2cZ%252BNK5RDnMLZjKu2XkGAL2u8AF7563lmS7OTcw7mv%252Fp7SwUWfWsZsgdiepnJkVwXyaCK%252FVO3LbekY7VdvGWXO1yClwxnMD%252FERj%252FxqxCIpofqlmP2QBiz8LCijKdj70RUDyHjE%252F6p5R3KYC1t%252FXS952By3pDfGg9HCfTojfFU5PhKvhCjU%252FJfVMu0PLQqIoOgyOjDe1xw5XZtTuPWbxG%252FFcxo%252Fc%252F0SxNPdfNvjj%252BUJAFrnsry8wGlnmotaBm37aDwZXGvucFpGlyg01hEPfM6o%252Byp7shqotQN7LSeHeMeM5v7SxYLHT1PrOpgv93y2fLxmWeS7VhJK7E7ae6pXu8zf3%7Campid%3APL_CLK%7Cclp%3A2334524,C $173.84,Free shipping,238+ sold,Refurbished,Top Rated Seller,dealsrus365,https://www.ebay.ca/usr/dealsrus365?_trksid=p2047675.l2559,68031,https://www.ebay.ca/fdbk/feedback_profile/dealsrus365?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.4% Positive feedback,10 product ratings,https://www.ebay.ca/p/12028368781?iid=284035968027&var=585528180861&rt=nc#UserReviews
Apple iPhone 7 Plus 32GB 128GB 256GB 🍎 Verizon T-Mobile ATT Unlocked Smartphone,https://www.ebay.ca/itm/352992374757?epid=224770940&hash=item522ffc2fe5:g:5x4AAOSwsI9g-xJI,C $223.55 to C $374.67,Free shipping,14+ sold,Refurbished,Top Rated Seller,buyspry,https://www.ebay.ca/usr/buyspry?_trksid=p2047675.l2559,220125,https://www.ebay.ca/fdbk/feedback_profile/buyspry?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.3% Positive feedback,22 product ratings,https://www.ebay.ca/p/224770940?iid=352992374757&var=622244077758&rt=nc#UserReviews
New ListingApple iPhone 11 Pro Max - 256GB - Silver (Unlocked) A2161 (CDMA GSM),https://www.ebay.ca/itm/144138350328?epid=13034214311&hash=item218f50aef8:g:uJEAAOSw1l5hCGpa,C $936.71,Free shipping,,Pre-Owned,,,,,,,24 product ratings,https://www.ebay.ca/p/13034214311?iid=144138350328&rt=nc#UserReviews
New ListingSamsung Galaxy S8 Plus 64GB Midnight Black Verizon Fair Condition,https://www.ebay.ca/itm/274890126519?epid=235346410&hash=item4000ba74b7:g:JjoAAOSwg4JhCVBe,C $153.61,Free shipping,,Pre-Owned,Top Rated Seller,itsworthmore,https://www.ebay.ca/usr/itsworthmore?_trksid=p2047675.l2559,47095,https://www.ebay.ca/fdbk/feedback_profile/itsworthmore?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.2% Positive feedback,159 product ratings,https://www.ebay.ca/p/235346410?iid=274890126519&rt=nc#UserReviews
NEW *UNOPENED* LG G8 ThinQ G820UM1 AT&T 128GB Android Pie Unlocked Smartphone,https://www.ebay.ca/itm/184479978248?epid=4031128758&hash=item2af3dd1308:g:zoEAAOSwLSBffwQQ,C $288.49,Free shipping,Almost gone,Brand New,Top Rated Seller,blessing-tm,https://www.ebay.ca/usr/blessing-tm?_trksid=p2047675.l2559,1907,https://www.ebay.ca/fdbk/feedback_profile/blessing-tm?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.2% Positive feedback,86 product ratings,https://www.ebay.ca/p/4031128758?iid=184479978248&rt=nc#UserReviews
New ListingSamsung Galaxy S10+ - SM-G975U - 128GB - Prism White (Sprint - Unlocked) (5211c),https://www.ebay.ca/itm/255076823623?epid=7029471520&hash=item3b63c37247:g:pTQAAOSw7JdhCa9q,C $249.79,Free shipping,,Pre-Owned,Top Rated Seller,wirelesssdepot,https://www.ebay.ca/usr/wirelesssdepot?_trksid=p2047675.l2559,19278,https://www.ebay.ca/fdbk/feedback_profile/wirelesssdepot?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.5% Positive feedback,8 product ratings,https://www.ebay.ca/p/7029471520?iid=255076823623&rt=nc#UserReviews
NEW UNLOCKED Samsung Galaxy S9 PLUS SM-G965U 64GB BLACK S9+ GSM T-MOBILE AT&T,https://www.ebay.ca/itm/202761241674?hash=item2f3583044a:g:qcEAAOSwZ75dXNHu,C $312.09,Free shipping,"3,981 sold",Brand New,Top Rated Seller,diamond.wireless,https://www.ebay.ca/usr/diamond.wireless?_trksid=p2047675.l2559,19240,https://www.ebay.ca/fdbk/feedback_profile/diamond.wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.3% Positive feedback,,
Sonim XP3 XP3800 8GB GSM Unlocked Ultra Rugged,https://www.ebay.ca/itm/203044249929?epid=23040767555&hash=item2f46616149:g:PC4AAOSwMFVfOvgr,C $74.92 to C $81.17,Free shipping,8+ watchers,Pre-Owned,Top Rated Seller,mobileharmony,https://www.ebay.ca/usr/mobileharmony?_trksid=p2047675.l2559,49638,https://www.ebay.ca/fdbk/feedback_profile/mobileharmony?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.4% Positive feedback,14 product ratings,https://www.ebay.ca/p/23040767555?iid=203044249929&var=503305617528&rt=nc#UserReviews
"UMIDIGI BISON GT 8GB+128GB Waterproof Rugged Smartphone Unlocked 6.67"" Helio G95",https://www.ebay.ca/itm/402822717028?hash=item5dca1ade64:g:Z9YAAOSw7AFgkKrS,C $312.22,Free shipping,39+ watchers,Brand New,Top Rated Seller,umidigi-global-official,https://www.ebay.ca/usr/umidigi-global-official?_trksid=p2047675.l2559,11552,https://www.ebay.ca/fdbk/feedback_profile/umidigi-global-official?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.4% Positive feedback,,
"Bulk Lot of 10 Huawei Honor 5X 4G LTE Android 5.5"" Dual-SIM 16GB Unlocked",https://www.ebay.ca/itm/274770835838?hash=item3ff99e397e:g:x04AAOSwRGpggw6j,C $512.06,Free shipping,231 sold,Pre-Owned,Top Rated Seller,techrebootllc,https://www.ebay.ca/usr/techrebootllc?_trksid=p2047675.l2559,10054,https://www.ebay.ca/fdbk/feedback_profile/techrebootllc?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,97.8% Positive feedback,,
Samsung Galaxy S9 Plus | Factory Unlocked | GSM ATT T-Mobile | 64GB | Excellent,https://www.ebay.ca/itm/193119972205?hash=item2cf6d8eb6d:g:hGcAAOSwxSFdihM8,C $193.57 to C $256.02,Free shipping,309+ sold,Refurbished,Top Rated Seller,dealscaly,https://www.ebay.ca/usr/dealscaly?_trksid=p2047675.l2559,113537,https://www.ebay.ca/fdbk/feedback_profile/dealscaly?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.1% Positive feedback,,
Google Pixel 3 XL - 64gb - Black / Pink / White - Fully Unlocked - Smartphone,https://www.ebay.ca/itm/114760117248?epid=9026631516&hash=item1ab83c6c00:g:WyAAAOSwEypgdwDK,C $124.88,Free shipping,,Refurbished,Top Rated Seller,emb-phones,https://www.ebay.ca/usr/emb-phones?_trksid=p2047675.l2559,114087,https://www.ebay.ca/fdbk/feedback_profile/emb-phones?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.9% Positive feedback,17 product ratings,https://www.ebay.ca/p/9026631516?iid=114760117248&var=414917921351&rt=nc#UserReviews
New ListingNEW REPLACEMENT BLUE T-MOBILE SAMSUNG GALAXY S10E SM-G970U 128GB SINGLE SIM,https://www.ebay.ca/itm/265251922086?hash=item3dc23f20a6:g:jlgAAOSwpIFhCU4I,C $1.24,+C $12.49 shipping,,New (Other),,masterandroid,https://www.ebay.ca/usr/masterandroid?_trksid=p2047675.l2559,140,https://www.ebay.ca/fdbk/feedback_profile/masterandroid?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,,
Samsung Galaxy Z Flip 5G SM-F707U (Unlocked) 256GB SmartPhone Gray/Bronze,https://www.ebay.ca/itm/324689206513?epid=27040535965&hash=item4b98fc1cf1:g:DV8AAOSwczxg1CwS,C $855.52,Free shipping,21+ sold,New (Other),Top Rated Seller,sami809,https://www.ebay.ca/usr/sami809?_trksid=p2047675.l2559,247580,https://www.ebay.ca/fdbk/feedback_profile/sami809?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,96.7% Positive feedback,4 product ratings,https://www.ebay.ca/p/27040535965?iid=324689206513&var=513698721533&rt=nc#UserReviews
New ListingGoogle Pixel 4 XL 128GB - White (Unlocked) - Fully Functional - READ BELOW,https://www.ebay.ca/itm/133837719968?epid=7041618863&hash=item1f295989a0:g:ZeQAAOSwXd9hCWoo,C $287.20,Free shipping,,Pre-Owned,Top Rated Seller,iwireless2050,https://www.ebay.ca/usr/iwireless2050?_trksid=p2047675.l2559,11286,https://www.ebay.ca/fdbk/feedback_profile/iwireless2050?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99% Positive feedback,2 product ratings,https://www.ebay.ca/p/7041618863?iid=133837719968&rt=nc#UserReviews
Apple iPhone X 64GB 256GB GSM Factory Fully Unlocked Smartphone Cell Phone,https://www.ebay.ca/itm/164629447124?hash=item2654ae01d4:g:6OwAAOSwNDRgkvTS,C $374.62 to C $412.09,Free shipping,58+ sold,Refurbished,Top Rated Seller,best_deal_today,https://www.ebay.ca/usr/best_deal_today?_trksid=p2047675.l2559,260671,https://www.ebay.ca/fdbk/feedback_profile/best_deal_today?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.2% Positive feedback,,
New ListingBlackBerry Bold 9930 - 8GB - Black (Verizon) Smartphone FULLY FUNCTIONAL,https://www.ebay.ca/itm/363491993450?epid=108977041&hash=item54a1cfa76a:g:qMgAAOSwNS9hCUke,C $31.21,Free shipping,,Pre-Owned,,hall-n-nash,https://www.ebay.ca/usr/hall-n-nash?_trksid=p2047675.l2559,10389,https://www.ebay.ca/fdbk/feedback_profile/hall-n-nash?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.7% Positive feedback,174 product ratings,https://www.ebay.ca/p/108977041?iid=363491993450&rt=nc#UserReviews
Samsung Galaxy S8 Active SM-G892A - 64GB Blue Camo (GSM Unlocked) Smartphone,https://www.ebay.ca/itm/254961997388?epid=5033950247&hash=item3b5ceb564c:g:SpEAAOSw~p5gz-om,C $162.35,Free shipping,14 watchers,Refurbished,Top Rated Seller,uki-mobile,https://www.ebay.ca/usr/uki-mobile?_trksid=p2047675.l2559,784,https://www.ebay.ca/fdbk/feedback_profile/uki-mobile?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.3% Positive feedback,12 product ratings,https://www.ebay.ca/p/5033950247?iid=254961997388&rt=nc#UserReviews
New ListingKyocera DuraXV Extreme E4810 (Verizon) Smartphone UNLOCKED!!!,https://www.ebay.ca/itm/255076637178?hash=item3b63c099fa:g:dHsAAOSwUvphCXqt,C $174.85,Free shipping,,Pre-Owned,,chapindexela81,https://www.ebay.ca/usr/chapindexela81?_trksid=p2047675.l2559,245,https://www.ebay.ca/fdbk/feedback_profile/chapindexela81?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,,
New ListingLG V60 ThinQ 5G LM-V600 5G 128GB Verizon Wireless Unlocked Smartphone Blue X696,https://www.ebay.ca/itm/265247720799?hash=item3dc1ff055f:g:fXoAAOSwzeRhAtdR,C $291.68,Free shipping,,Pre-Owned,Top Rated Seller,wise-deals,https://www.ebay.ca/usr/wise-deals?_trksid=p2047675.l2559,28691,https://www.ebay.ca/fdbk/feedback_profile/wise-deals?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.8% Positive feedback,,
Samsung N960 Galaxy Note 9 128GB Factory Unlocked Smartphone All Colors,https://www.ebay.ca/itm/114918358498?epid=23037406092&_trkparms=ispr%3D1&hash=item1ac1aafde2:g:Y0sAAOSwbntgy4Dx&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLu6VuQhi8%252BRUBisSA%252Fn2ePIwVt%252FphA5FPXuqIV8idlk8vGsu%252Fo3QyvFBOCmOtsN1qfQiDgBrl98r8Epo1ew4rBkg3olkYgyJ4JSx%252Bs%252FwArp1%252FeT0JIq%252BC806%252FDX6X0eSWLSBAlt03HvpfccNAA6298wlorV8AtEo2iYbXc1y9Rkdgq8of4ia2yj1PTJluYF8t7xRGAHKWkZNdi5BrY9tZgLDE%252BmfXI7zbyz3T5Zi7TrUuP7nvFuAqIo8Gk%252BWB5JHJuXicspHM8NHmgI0R2WVSxwftWtOtXEMfroaKIeuunS01oL3TwAbtTViDYa2%252BMe5v0Rs8aWo9lvE7u1%252FIEHQDb5FKSFvTk8nTiht6fbUW8ePyxBQT4uq8oE2%252BKClc3gbFG8e52qW5XvW9oH5GDj2RFgfvTp7zh%252FjEL%252FKt6B%252F0QOczwMjBw6irZRkH%252B%252BSYdUBh8JS3OO2nMMq6SBUVn7JDyFs3QROGXucOoZkPQW2P9sceozfzExdm2YK8PaVMpah5CxurrFTq24ZF4vERHshYn%252FDD7xsC0eidW8fq1F07Sm1bHTqzC89Qx6DjxgfhhQXbw3IRvFpLzgjGwzOTpCBGOUKNWDj8m3HwgLMpEptnu6HbyzlskYuXYr888%252BHr9JOhA6D9NKmbSCBP8i0NMv9KqmQG211WhGLeCrQgICZ7ZseyhDCvp6XFTj8WsCuY5U0GMsU1UtyNyXS9hJTXibYGinFkw1wGPiJXdxUhTiFrXd4wdkFuilsM5voIBdfBuxtGD1%252BXxbSa2QPgPCP4WUsZR1ZEnyH1pHdH6qq9OYSy5TH%7Campid%3APL_CLK%7Cclp%3A2334524,C $231.04,Free shipping,,Refurbished,Top Rated Seller,emb-phones,https://www.ebay.ca/usr/emb-phones?_trksid=p2047675.l2559,114087,https://www.ebay.ca/fdbk/feedback_profile/emb-phones?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.9% Positive feedback,9 product ratings,https://www.ebay.ca/p/23037406092?iid=114918358498&var=415053203589&rt=nc#UserReviews
